37.139.31.30 - - [24/Apr/2016:03:06:50 +0000] "GET /jobba-pa-cygni/fullstacksutvecklare/ HTTP/1.1" 200 17820 "https://cygni.se/jobba-pa-cygni/fullstacksutvecklare/" "mozilla"
80.69.225.169 - - [01/May/2016:01:44:07 +0000] "GET /?p=107 HTTP/1.0" 301 20 "-" "ECCP/1.2.1 (productlists@eniro.com)"
213.115.162.107 - - [01/May/2016:01:44:08 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
80.69.225.169 - - [01/May/2016:01:44:35 +0000] "GET /?p=7097 HTTP/1.0" 301 20 "-" "ECCP/1.2.1 (productlists@eniro.com)"
72.46.153.26 - - [01/May/2016:01:44:56 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
207.46.13.168 - - [01/May/2016:01:45:49 +0000] "GET /wp-content/themes/cygni2015/assets/js/main.min.js?ver=1.2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.62 - - [01/May/2016:01:45:51 +0000] "GET /wp-content/plugins/lightbox-gallery/lightbox-gallery.js?ver=4.3.1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.62 - - [01/May/2016:01:45:51 +0000] "GET /wp-content/plugins/lightbox-gallery/js/jquery.tooltip.js?ver=4.3.1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.17 - - [01/May/2016:01:45:56 +0000] "GET /wp-content/themes/cygni2015/assets/css/master.min.css?ver=1.2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.17 - - [01/May/2016:01:45:56 +0000] "GET /robots.txt HTTP/1.1" 200 55 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.17 - - [01/May/2016:01:45:56 +0000] "GET /wp-content/plugins/lightbox-gallery/js/jquery.colorbox.js?ver=4.3.1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.31 - - [01/May/2016:01:46:01 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.3 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:01:46:09 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
157.55.39.31 - - [01/May/2016:01:47:09 +0000] "GET /stacktrace/jarjar-ett-bra-litet-verktyg/ HTTP/1.1" 301 20 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.17 - - [01/May/2016:01:47:42 +0000] "GET /taggar/yql/ HTTP/1.1" 200 3538 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:01:48:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
207.46.13.168 - - [01/May/2016:01:48:20 +0000] "GET /taggar/konsult/ HTTP/1.1" 200 3687 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
69.162.124.230 - - [01/May/2016:01:48:29 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
207.46.13.168 - - [01/May/2016:01:49:14 +0000] "GET /author/mikael-thorsson/ HTTP/1.1" 200 3593 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
173.252.88.91 - - [01/May/2016:01:49:28 +0000] "GET /wp-uploads/2016/01/AdobeStock_81912499_WM.jpeg HTTP/1.1" 404 3474 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
162.243.126.57 - - [01/May/2016:01:49:30 +0000] "GET /feed/ HTTP/1.1" 200 24386 "-" "Feedbin feed-id:387113 - 1 subscribers"
188.138.124.110 - - [01/May/2016:01:49:52 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
213.115.162.107 - - [01/May/2016:01:50:11 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
157.55.39.17 - - [01/May/2016:01:50:37 +0000] "GET /cygnibloggen/tips-jadclipse/ HTTP/1.1" 200 4091 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.62 - - [01/May/2016:01:50:44 +0000] "GET /wp-content/plugins/wp-gallery-custom-links/wp-gallery-custom-links.js?ver=1.1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.62 - - [01/May/2016:01:50:44 +0000] "GET /wp-content/themes/cygni2015/assets/img/icons/facebook-circle.svg HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.17 - - [01/May/2016:01:50:48 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.31 - - [01/May/2016:01:50:53 +0000] "GET /wp-content/themes/cygni2015/assets/img/icons/linkedin-circle.svg HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.168 - - [01/May/2016:01:50:58 +0000] "GET /wp-content/plugins/wp-pagenavi/pagenavi-css.css?ver=2.70 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.168 - - [01/May/2016:01:50:58 +0000] "GET /wp-content/plugins/lightbox-gallery/lightbox-gallery.css HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
80.69.225.169 - - [01/May/2016:01:51:37 +0000] "GET /cygnibloggen/page/93/ HTTP/1.0" 200 3821 "-" "ECCP/1.2.1 (productlists@eniro.com)"
162.210.196.130 - - [01/May/2016:01:52:01 +0000] "GET /robots.txt HTTP/1.0" 200 35 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
162.210.196.130 - - [01/May/2016:01:52:07 +0000] "GET /robots.txt HTTP/1.0" 200 35 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
162.210.196.130 - - [01/May/2016:01:52:09 +0000] "GET / HTTP/1.0" 200 16220 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
213.115.162.107 - - [01/May/2016:01:52:11 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
185.59.3.8 - - [01/May/2016:01:52:36 +0000] "GET /feed/ HTTP/1.1" 200 24386 "-" "g2reader-bot/1.0 (+http://www.g2reader.com/; 1 subscribers; feed-id=687855)"
207.46.13.168 - - [01/May/2016:01:52:48 +0000] "GET /jobba-pa-cygni/ HTTP/1.1" 200 5357 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.31 - - [01/May/2016:01:53:05 +0000] "GET /wp-uploads/2015/03/stacktrace-1-computer.jpg HTTP/1.1" 200 602301 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.17 - - [01/May/2016:01:53:09 +0000] "GET /wp-uploads/2016/02/DSC_0457-1024x576.jpg HTTP/1.1" 200 101874 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.168 - - [01/May/2016:01:53:14 +0000] "GET /wp-content/themes/cygni2015/assets/img/gradient.png HTTP/1.1" 200 216 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.168 - - [01/May/2016:01:53:15 +0000] "GET /wp-uploads/2016/03/handshake-small-crop.jpg HTTP/1.1" 200 41773 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
69.162.124.230 - - [01/May/2016:01:53:30 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
157.55.39.62 - - [01/May/2016:01:53:41 +0000] "GET /pressmeddelanden/ny-kund-jonssonlepp/ HTTP/1.1" 301 20 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
80.69.225.169 - - [01/May/2016:01:54:08 +0000] "GET /cygnibloggen/page/71/ HTTP/1.0" 200 3850 "-" "ECCP/1.2.1 (productlists@eniro.com)"
213.115.162.107 - - [01/May/2016:01:54:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
62.210.215.100 - - [01/May/2016:01:54:40 +0000] "GET /2010/04/23/geek-girl-meetup-rest-stod-i-spring-3/feed/ HTTP/1.1" 200 509 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
76.72.172.208 - - [01/May/2016:01:54:53 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
213.115.162.107 - - [01/May/2016:01:56:13 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
66.249.78.216 - - [01/May/2016:01:57:58 +0000] "GET /feed/ HTTP/1.1" 200 24386 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
213.115.162.107 - - [01/May/2016:01:58:14 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
157.55.39.31 - - [01/May/2016:01:58:21 +0000] "GET /taggar/jmock/ HTTP/1.1" 200 3564 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
69.162.124.230 - - [01/May/2016:01:58:29 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
80.69.225.169 - - [01/May/2016:01:59:50 +0000] "GET / HTTP/1.0" 200 4395 "-" "ECCP/1.2.1 (productlists@eniro.com)"
94.247.174.83 - - [01/May/2016:01:59:52 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
157.55.39.31 - - [01/May/2016:02:00:02 +0000] "GET /wp-content/themes/cygni2015/assets/img/icons/linkedin-circle.svg HTTP/1.1" 200 537 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.168 - - [01/May/2016:02:00:08 +0000] "GET /wp-content/themes/cygni2015/assets/js/main.min.js?ver=1.2 HTTP/1.1" 200 2668 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:02:00:15 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
213.115.162.107 - - [01/May/2016:02:02:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
69.162.124.230 - - [01/May/2016:02:03:30 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
157.55.39.31 - - [01/May/2016:02:03:51 +0000] "GET /taggar/admin/page/2/ HTTP/1.1" 200 3693 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:02:04:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
204.152.200.42 - - [01/May/2016:02:04:53 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
157.55.39.62 - - [01/May/2016:02:05:45 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=4.3.1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.168 - - [01/May/2016:02:06:12 +0000] "GET /cygnibloggen/cygni-bygger-ny-sajt/ HTTP/1.1" 200 4082 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:02:06:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
213.115.162.107 - - [01/May/2016:02:08:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
66.249.78.227 - - [01/May/2016:02:08:23 +0000] "GET /rss HTTP/1.1" 301 20 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.78.216 - - [01/May/2016:02:08:23 +0000] "GET /feed/ HTTP/1.1" 200 24386 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
69.162.124.230 - - [01/May/2016:02:08:29 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
95.211.217.68 - - [01/May/2016:02:09:52 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
213.115.162.107 - - [01/May/2016:02:10:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
213.115.162.107 - - [01/May/2016:02:12:20 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
157.55.39.62 - - [01/May/2016:02:12:47 +0000] "GET /cygnibloggen/248-miljoner-nya-openid-konton-fran-yahoo/ HTTP/1.1" 200 4061 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
69.162.124.230 - - [01/May/2016:02:13:30 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
162.243.99.146 - - [01/May/2016:02:14:12 +0000] "GET /kategori/stacktrace/feed/ HTTP/1.1" 301 20 "-" "Feedbin feed-id:326589 - 1 subscribers"
162.243.99.146 - - [01/May/2016:02:14:12 +0000] "GET /stacktrace/feed/ HTTP/1.1" 404 3474 "-" "Feedbin feed-id:326589 - 1 subscribers"
213.115.162.107 - - [01/May/2016:02:14:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
178.255.155.2 - - [01/May/2016:02:14:53 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
162.243.104.237 - - [01/May/2016:02:15:17 +0000] "GET /feed/ HTTP/1.1" 200 24386 "-" "Feedbin feed-id:387113 - 1 subscribers"
213.115.162.107 - - [01/May/2016:02:16:22 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
107.20.108.136 - - [01/May/2016:02:16:23 +0000] "GET /robots.txt HTTP/1.0" 200 55 "-" "CCBot/2.0 (http://commoncrawl.org/faq/)"
213.115.162.107 - - [01/May/2016:02:18:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
69.162.124.230 - - [01/May/2016:02:18:29 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
157.55.39.17 - - [01/May/2016:02:19:45 +0000] "GET /taggar/spring/page/7/ HTTP/1.1" 200 3680 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
83.170.113.210 - - [01/May/2016:02:19:53 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
157.55.39.17 - - [01/May/2016:02:19:59 +0000] "GET /wp-uploads/2015/03/talentum-logo.png HTTP/1.1" 200 4687 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:02:20:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
157.55.39.62 - - [01/May/2016:02:20:35 +0000] "GET /wp-uploads/2011/06/Got-1982-300x205.jpg HTTP/1.1" 200 33190 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.17 - - [01/May/2016:02:21:53 +0000] "GET /search/eclipse/page/2/ HTTP/1.1" 200 3280 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:02:22:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
69.162.124.230 - - [01/May/2016:02:23:30 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
213.115.162.107 - - [01/May/2016:02:24:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
184.75.210.90 - - [01/May/2016:02:24:53 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
157.55.39.31 - - [01/May/2016:02:25:31 +0000] "GET /wp-uploads/2012/05/4C3A142B-0ADE-47C8-AFB9-F0811B391C96.jpg HTTP/1.1" 200 63937 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:02:26:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
213.115.162.107 - - [01/May/2016:02:28:27 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
69.162.124.230 - - [01/May/2016:02:28:29 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
37.252.231.50 - - [01/May/2016:02:29:52 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
213.115.162.107 - - [01/May/2016:02:30:28 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
157.55.39.17 - - [01/May/2016:02:30:36 +0000] "GET /wp-uploads/2015/03/scila.png HTTP/1.1" 200 1876 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.62 - - [01/May/2016:02:32:07 +0000] "GET /wp-uploads/2007/03/jsf-example-classes-small1.png HTTP/1.1" 200 93510 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.31 - - [01/May/2016:02:32:12 +0000] "GET /wp-uploads/2011/10/job-overview.png HTTP/1.1" 200 17027 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:02:32:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
69.162.124.230 - - [01/May/2016:02:33:30 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
188.240.40.229 - - [01/May/2016:02:33:40 +0000] "GET /feed/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36"
213.115.162.107 - - [01/May/2016:02:34:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 101 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
72.46.153.26 - - [01/May/2016:02:34:54 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
157.55.39.17 - - [01/May/2016:02:35:59 +0000] "GET /medarbetare/johannes-dolk/ HTTP/1.1" 200 4078 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.115.162.107 - - [01/May/2016:02:36:31 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
207.46.13.168 - - [01/May/2016:02:36:47 +0000] "GET /author/robert-buren/page/5/ HTTP/1.1" 200 3635 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
69.162.124.230 - - [01/May/2016:02:38:29 +0000] "GET / HTTP/1.1" 200 4395 "-" "Mozilla/5.0+(compatible; UptimeRobot/2.0; http://www.uptimerobot.com/)"
213.115.162.107 - - [01/May/2016:02:38:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
162.243.99.146 - - [01/May/2016:02:39:08 +0000] "GET /kategori/stacktrace/feed/ HTTP/1.1" 301 20 "-" "Feedbin feed-id:326589 - 1 subscribers"
162.243.99.146 - - [01/May/2016:02:39:09 +0000] "GET /stacktrace/feed/ HTTP/1.1" 404 3474 "-" "Feedbin feed-id:326589 - 1 subscribers"
188.138.124.110 - - [01/May/2016:02:39:52 +0000] "GET / HTTP/1.1" 200 4395 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
213.115.162.107 - - [01/May/2016:02:40:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 102 "https://cygni.se/wp-admin/post.php?post=7572&action=edit" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
54.176.48.236 - - [01/May/2016:02:41:05 +0000] "GET /feed/ HTTP/1.1" 304 - "-" "Digg Feed Fetcher 1.0 (Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/5.1 Safari/534.48.3)"
